,0
1366,118462.5789401316
1367,85913.97298000444
1368,89854.43268400541
1369,74058.03761977836
1370,135828.19636835565
1371,108460.67821222133
1372,121943.26055091798
1373,132173.14948402095
1374,121421.96048040318
1375,105066.38119056198
1376,130247.47937790488
1377,135119.24327871797
1378,138936.50315424817
1379,105522.8945278434
1380,143069.1843205198
1381,128199.76220999469
1382,158821.82182292952
1383,124578.74071543955
1384,159971.2314833525
1385,133959.4608389231
1386,134650.031861896
1387,93021.68351801581
1388,146651.89092332096
1389,141428.95377533627
1390,193564.02809044142
1391,164238.9005486645
1392,221953.47267526825
1393,133221.54119711535
1394,112922.97301238013
1395,137208.0772562159
1396,140655.58258167084
1397,143415.37452591886
1398,171685.6687960113
1399,204159.24391893303
1400,227936.29049846425
1401,241498.78969109588
1402,221995.84040903876
1403,178213.7573401166
1404,124786.405048491
1405,149557.24750218313
1406,231710.40880110452
1407,259999.42871595302
1408,167953.08762860115
1409,221284.6894388285
1410,192789.88576885767
1411,107008.45561134681
1412,134711.40807327852
1413,123216.32129873161
1414,142114.48492594945
1415,128697.37359443725
1416,79111.4607428693
1417,90860.46116582457
1418,250575.01793380885
1419,270933.6148112955
1420,226621.98277965805
1421,228493.79813830735
1422,212084.85883702605
1423,182792.63904856364
1424,234413.28800777934
1425,421130.0791598577
1426,374052.4723387018
1427,245620.3620494012
1428,240803.54250389733
1429,195999.2236538895
1430,208932.01735140017
1431,163188.0839543062
1432,150644.5246423731
1433,155791.29223805503
1434,221615.30207084786
1435,202734.00023101506
1436,190096.8819132354
1437,197006.76729060797
1438,197827.89172688668
1439,188308.94155025764
1440,207352.0017443143
1441,209639.6985262707
1442,216839.65465620876
1443,204260.89045900083
1444,133087.07817606028
1445,150423.93356880572
1446,153101.23701568632
1447,150105.04073949257
1448,132801.16908587515
1449,179103.93353848695
1450,114717.63765990688
1451,125839.62249158655
1452,130825.89709140448
1453,227265.54657620384
1454,245556.9441657238
1455,223632.91158435936
1456,222449.07679994038
1457,241045.5170429516
1458,221021.65243911775
1459,255868.3636050071
1460,290116.3822047807
1461,302844.5129983033
1462,244688.2676005558
1463,207047.8237563824
1464,238148.81904563663
1465,186113.65599979268
1466,213505.1604903395
1467,212217.0819739696
1468,133384.7478770346
1469,126266.71215468342
1470,227651.17221256573
1471,222525.10248107207
1472,211866.5922279175
1473,205382.2002752935
1474,187113.771510989
1475,207651.52296440187
1476,188635.2698932632
1477,203341.49370546514
1478,216408.3046990821
1479,186445.59942125197
1480,192537.90115641762
1481,132839.152609131
1482,143115.58954247256
1483,134705.7609386721
1484,150235.8181576733
1485,86845.13595910367
1486,151661.23239831463
1487,116434.87057128959
1488,149270.53214347188
1489,118399.35198020964
1490,148749.85620265035
1491,113972.82765047411
1492,145116.5879467894
1493,182058.41915070382
1494,134549.81079690251
1495,154987.67185963946
1496,168301.26958636154
1497,304420.72006580594
1498,160012.87055721215
1499,132996.06952825672
1500,88862.94890757368
1501,87518.31460881495
1502,96009.22511496345
1503,65802.18056219176
1504,95424.95211862869
1505,125036.72308757954
1506,101431.2266576049
1507,110425.93794300375
1508,121374.96791291476
1509,147434.79673253818
1510,153196.76901051454
1511,107358.066062561
1512,119921.53488096561
1513,100184.19549497671
1514,63708.7515418299
1515,113106.62980322441
1516,144465.92337494864
1517,166531.86533140586
1518,147443.72982423293
1519,157117.64679793495
1520,147357.13277347846
1521,207925.45108017564
1522,171881.89474096446
1523,151334.36772975192
1524,217012.60509865277
1525,174499.83523986046
1526,147368.24885096945
1527,79989.89194725928
1528,209717.48915000033
1529,102234.4768951938
1530,138199.12296301013
1531,172511.99765509082
1532,185431.5216724539
1533,190007.3006421734
1534,125493.73730950846
1535,135322.99238792103
1536,240357.6830011977
1537,353967.5370507352
1538,236214.29929954282
1539,254688.15800635394
1540,260616.2839763038
1541,213160.4263045318
1542,119460.78676399149
1543,155757.8622647926
1544,123533.05634936047
1545,119551.61985548986
1546,69537.11418722034
1547,124786.17585945543
1548,123291.13407859758
1549,109190.98596678617
1550,132026.43094505448
1551,100050.50618399332
1552,168001.57095570036
1553,21091.06211190026
1554,99568.87083909412
1555,85635.38098498364
1556,70331.06492186154
1557,88354.87568870907
1558,55455.638145627425
1559,303630.6675849983
1560,315807.34739722684
1561,283667.0796014662
1562,282190.15432443516
1563,278208.5954357954
1564,259445.26607256968
1565,203134.80444494495
1566,176385.06272998726
1567,168509.4260217756
1568,118441.30146147797
1569,206604.20068943984
1570,266805.63444546994
1571,195702.324285608
1572,292924.2957055508
1573,278201.72432109807
1574,294690.851165434
1575,252626.045637694
1576,161963.80931908215
1577,167499.87547358777
1578,215382.26511060982
1579,182082.55373289715
1580,196277.2697165795
1581,187700.0631669339
1582,185931.73621974952
1583,244416.11421633878
1584,230398.1935339935
1585,304228.7623221813
1586,258241.30200739746
1587,312478.8731638424
1588,202690.94483518892
1589,202228.76115374255
1590,111044.5642467388
1591,153406.4212553273
1592,150031.44790820783
1593,127159.95303441474
1594,99776.11108521631
1595,124188.67281270899
1596,107954.78260687717
1597,117568.21531170385
1598,145773.6994894392
1599,119617.25708504244
1600,81460.18936278211
1601,113882.611394907
1602,131797.78810682838
1603,122070.0764627193
1604,143941.77487226643
1605,150004.85450127797
1606,120840.12076550153
1607,162303.55749429215
1608,127288.48414098681
1609,166120.23122425337
1610,114448.287253321
1611,194729.31724580028
1612,182817.70201953285
1613,304363.7990515353
1614,278244.142533671
1615,202880.1106116121
1616,167246.93234302528
1617,179198.55748734385
1618,180386.3897958172
1619,157911.9481374679
1620,275830.9599006692
1621,168954.94017009134
1622,186894.55929938715
1623,171462.96856994997
1624,159366.5589357958
1625,217006.7781896952
1626,149754.46066770403
1627,153238.41101307087
1628,160742.5948096122
1629,171223.77606535523
1630,140772.96943048685
1631,180390.47429497528
1632,230127.54602009297
1633,214805.9853569318
1634,240861.8674363537
1635,385324.6191961431
1636,365012.09388447885
1637,496017.4526138023
1638,166229.12493278953
1639,334943.52812278003
1640,287270.7112147965
1641,389179.9463725844
1642,481906.19794269645
1643,192917.06301100747
1644,144552.37510770868
1645,196458.77853204357
1646,184705.99109808504
1647,218725.70347882778
1648,198454.85292178486
1649,186058.5891309398
1650,182941.84138570604
1651,142094.6128065274
1652,157612.42966265295
1653,187103.6628471629
1654,181746.80382971524
1655,135695.4450315665
1656,166852.85177993873
1657,192313.83186428022
1658,173505.9356003371
1659,195862.7183277349
1660,197377.61311263678
1661,191518.661190953
1662,140492.9072667057
1663,123631.45971370992
1664,187039.2355759528
1665,152536.0386180282
1666,133641.06418817522
1667,106435.31733423285
1668,119256.44476368776
1669,113590.03955211902
1670,123875.18312253925
1671,121132.15541338685
1672,127169.32450207669
1673,155920.532368184
1674,179066.83902001195
1675,111460.82801800389
1676,109856.80345124143
1677,119570.68986198847
1678,121854.70157514614
1679,132240.01661657053
1680,127503.52278562283
1681,165724.74701556753
1682,151502.93769940548
1683,122403.64943180309
1684,385651.60554186645
1685,353605.21736361494
1686,288108.08191051404
1687,282069.46479338466
1688,323549.6194199754
1689,351053.4404235669
1690,391182.6133953495
1691,440055.6899912365
1692,329753.0974408409
1693,451339.5727517673
1694,288900.23263009737
1695,469542.54486243223
1696,295933.58458846644
1697,385979.5444869111
1698,254096.5402263098
1699,347248.71765707084
1700,393787.49588914926
1701,484103.39604971086
1702,281875.10846493393
1703,305863.468305103
1704,354077.2929237013
1705,341383.0950765271
1706,370926.39704102185
1707,343386.7186915048
1708,330567.17933750636
1709,322542.68631483417
1710,295188.1325310443
1711,311613.2542969086
1712,254573.03706852003
1713,246735.7132346264
1714,256362.5916497209
1715,190661.11823790648
1716,208405.14804827765
1717,202337.36961205368
1718,205879.39453889205
1719,212193.42503330234
1720,217403.4180684688
1721,204293.343322448
1722,309412.7966171369
1723,314008.86060894694
1724,320967.01566649525
1725,209801.92087026237
1726,210950.36113087475
1727,185189.0451832026
1728,174066.547609439
1729,180925.7228465325
1730,180421.67517891375
1731,183866.1038755491
1732,202607.35462663946
1733,200703.30909626835
1734,193459.43090718833
1735,191574.90265246213
1736,194911.7681264727
1737,176210.67633596674
1738,189424.17484564375
1739,188405.1273471564
1740,185049.7526912918
1741,199770.50256788312
1742,205649.06541523675
1743,241880.87478454487
1744,199425.6322736614
1745,237941.17326959193
1746,197922.02444672433
1747,171985.86744056758
1748,211819.1788203504
1749,212325.53875146786
1750,193649.84624810037
1751,170475.72190342686
1752,200505.3377249181
1753,170528.31098212482
1754,217964.8100654189
1755,176615.75192114932
1756,165521.12677792346
1757,157948.85862502008
1758,190783.7884277606
1759,179937.08953840315
1760,644012.4819324809
1761,346371.2245823726
1762,267805.10399907164
1763,491025.4265162755
1764,408169.54210305517
1765,323288.2621049866
1766,270358.95914551953
1767,644641.1880718023
1768,270031.5285032889
1769,301743.08295235113
1770,281480.0328843829
1771,301544.82579609525
1772,393558.3792609892
1773,291420.4761157964
1774,323896.1240297534
1775,209479.4720099819
1776,268251.8850433228
1777,326424.86106211285
1778,271408.5647043231
1779,224273.0464108436
1780,435260.8673905124
1781,254307.49692731656
1782,290114.9128781013
1783,218446.07413889727
1784,327015.6552405023
1785,255422.37397793547
1786,254966.29307553818
1787,245607.29994621128
1788,243324.25500432967
1789,236181.27857395163
1790,293145.10117200925
1791,227865.62550951465
1792,241747.50907406755
1793,219702.3083806248
1794,205875.8058039724
1795,252308.37742427603
1796,198989.6485972543
1797,256882.16166596411
1798,311942.13286532887
1799,304008.1030859138
1800,245922.32371755765
1801,232870.32563442475
1802,267063.30915785057
1803,253295.1873044644
1804,255553.72073394916
1805,275295.7045441088
1806,154862.0411691998
1807,154681.97540031958
1808,155759.31153842498
1809,187553.22725263605
1810,191409.85561062026
1811,196849.2201647429
1812,174027.98635076353
1813,229457.02725468337
1814,177012.9061455069
1815,121077.43583953084
1816,142227.93534891278
1817,145358.2063446903
1818,109272.39282595238
1819,149510.6439430096
1820,127956.03252288948
1821,133726.14590428083
1822,132024.3115076431
1823,131850.04839373584
1824,153977.86717724852
1825,126731.79522093703
1826,119001.86199812111
1827,255893.091582479
1828,260427.06664397288
1829,144177.9786701983
1830,202723.93706025396
1831,152851.7356092951
1832,334686.07072011376
1833,324155.1510978794
1834,212326.85210997687
1835,190534.3678509147
1836,217525.54738518217
1837,201249.9075885604
1838,220605.62306620926
1839,220788.9381873976
1840,203643.7039489408
1841,164689.0019117702
1842,167881.66848257766
1843,183176.51704310637
1844,178147.1912003322
1845,165625.45040807535
1846,169931.81631761842
1847,148091.22582518522
1848,179709.97064442222
1849,264815.04209968983
1850,191656.00004377068
1851,293247.30966025684
1852,324420.61937732145
1853,242573.9480192227
1854,290643.46070455085
1855,190904.88401817594
1856,216405.00578115313
1857,206891.9303650195
1858,177694.31749915803
1859,187868.972365539
1860,340928.06997469696
1861,190000.64888298797
1862,239746.35805263062
1863,136268.83757020003
1864,228776.53509093446
1865,153673.62709109997
1866,168215.2241310875
1867,198144.09904445312
1868,193276.09057184536
1869,236445.4183100487
1870,136904.83236450367
1871,155202.28303121007
1872,167314.42892335288
1873,120588.20363460251
1874,130257.44392936202
1875,139076.4258062599
1876,154190.98285765635
1877,136384.329888736
1878,118947.39209130725
1879,94438.42089216234
1880,123721.72860825014
1881,150820.07196309522
1882,115054.54266517772
1883,135330.2009985104
1884,111320.75416696373
1885,113450.37123323434
1886,102041.77222166993
1887,136199.12297943962
1888,141742.36046522786
1889,114706.5415277599
1890,160411.3393097332
1891,139656.24918608787
1892,173156.87811129988
1893,214347.46825814492
1894,135324.16686997918
1895,220215.45639069588
1896,176562.616798952
1897,148929.74465788843
1898,79776.14120124353
1899,120511.63959784186
1900,133748.72131648182
1901,52568.05469166043
1902,67942.20310481133
1903,70796.69008968305
1904,119338.26301995988
1905,158904.64901301634
1906,133705.64612290388
1907,136999.80686269377
1908,102579.244993245
1909,163259.2536912446
1910,144159.4543050128
1911,154432.12475238577
1912,156463.09972872914
1913,99079.5192141874
1914,140719.39093576622
1915,137403.24680018495
1916,143475.42756645702
1917,125274.56755512905
1918,137298.427256131
1919,127733.21368662009
1920,156851.87914317453
1921,135465.56098432845
1922,152350.77642553812
1923,112980.1077825346
1924,182953.03742818488
1925,113056.64876226327
1926,128842.26090271719
1927,182504.76462527073
1928,153368.34951756703
1929,121453.04445857063
1930,148189.36067568412
1931,132384.32945758366
1932,123601.21860640116
1933,136585.20235642738
1934,136742.33844180428
1935,131735.55562406994
1936,115690.96274136667
1937,125389.6864762337
1938,125009.84938880784
1939,123259.6270288529
1940,149843.07164334678
1941,93684.45753575893
1942,117193.08028588566
1943,129833.74435910696
1944,148794.48959396145
1945,240923.61411421522
1946,106108.45970446775
1947,113350.0878792984
1948,135064.58628924505
1949,92516.7728706023
1950,145386.60465521453
1951,88070.7957347164
1952,186165.14764778496
1953,98294.13121695514
1954,127057.5484368107
1955,167570.25374248312
1956,111274.49355909898
1957,106772.14690845659
1958,158038.98601230467
1959,116764.21199799614
1960,82743.19412331251
1961,128296.49739076725
1962,128436.37757138233
1963,151009.00253412433
1964,150679.58254348917
1965,142971.31324564962
1966,172813.52416340323
1967,126562.70819560716
1968,105181.72733853632
1969,210003.7746259116
1970,159906.1503578701
1971,105024.93551284808
1972,116051.70329911486
1973,93887.69677222017
1974,117869.88624242191
1975,118591.86982756111
1976,91613.53595478996
1977,135015.09543618443
1978,96687.80483247738
1979,78182.14346029889
1980,140270.74174922757
1981,127181.42914524762
1982,127455.02564447769
1983,131383.78674453523
1984,82974.86549691285
1985,82870.09987094346
1986,144490.34783516967
1987,114294.77455400533
1988,106559.7666592552
1989,198484.86336414452
1990,117901.06224829162
1991,125931.44749829898
1992,111681.87973945096
1993,124278.36068277461
1994,147961.85946292192
1995,127058.26110036988
1996,126090.59834972737
1997,194530.49657553594
1998,179710.6193175424
1999,160546.96098359715
2000,153011.1699367155
2001,199492.29791912413
2002,99613.16452924855
2003,94780.95807205627
2004,115956.83048904111
2005,129824.2222756408
2006,141273.3089116061
2007,109542.96902351068
2008,179955.01598014147
2009,140928.34791459795
2010,145714.49509452598
2011,131150.23291378433
2012,121400.99238128786
2013,135613.43449382286
2014,125966.43731894219
2015,139894.46082465557
2016,128832.7392434541
2017,144875.76354629957
2018,135618.34620489314
2019,137419.75418913527
2020,107382.917636217
2021,192046.57270777394
2022,166063.53521039302
2023,143379.53855878877
2024,109667.4911494567
2025,147876.45066238893
2026,130545.17680939194
2027,171089.0969173531
2028,89389.14435618077
2029,82734.81553485838
2030,163144.26410093578
2031,125718.79308952985
2032,198013.36597551362
2033,128302.5419494407
2034,130497.24691065049
2035,209207.80787771763
2036,182437.30777727094
2037,119784.89324555825
2038,106316.00263730944
2039,126363.11750738474
2040,107116.6104096169
2041,115235.90817936891
2042,66746.14261385429
2043,42009.98137222319
2044,218685.13378177476
2045,240759.47459169995
2046,125331.40536460852
2047,113327.64479992015
2048,129840.09368495036
2049,160403.936223572
2050,94428.83124674563
2051,111780.0122496047
2052,156008.60531970285
2053,125903.96720753508
2054,130335.23894363671
2055,104776.97261501709
2056,106265.05287803807
2057,122870.24963063386
2058,98455.36041408243
2059,122293.53597865283
2060,142982.21374475042
2061,123341.23464274046
2062,143895.08714608994
2063,128437.0928646797
2064,174156.1478024073
2065,169463.0680754799
2066,159900.20967299177
2067,172999.50537644792
2068,154609.96567320166
2069,137000.2237485075
2070,97835.79693309682
2071,292018.0479913815
2072,189691.87674250244
2073,224437.5000760525
2074,141718.85469559417
2075,141367.84989225198
2076,83297.15851397728
2077,236493.09464030224
2078,212176.5449743105
2079,162904.3380859798
2080,106071.28695516914
2081,88967.10667512313
2082,133981.8593662099
2083,83392.73141217112
2084,126732.76239762473
2085,140442.06122095988
2086,156510.8721063087
2087,103533.03869016128
2088,117749.89187529404
2089,192114.21939009952
2090,178708.97769372072
2091,220449.0283863982
2092,285184.7081370957
2093,252723.28898511693
2094,221408.61891950967
2095,215864.68622716801
2096,344892.7528310911
2097,366825.41849713866
2098,253255.31231511466
2099,279022.399051783
2100,226696.04652173776
2101,198082.74731911486
2102,250729.7734487541
2103,319728.00895726867
2104,207211.3134286571
2105,190294.03960050142
2106,190803.13454103636
2107,199974.910185138
2108,205218.62356112007
2109,211638.92192847352
2110,178256.7117554132
2111,215961.77130691643
2112,173339.7100723341
2113,244552.8122129826
2114,213928.16366073577
2115,305858.0662510786
2116,259135.160314395
2117,211884.3473901265
2118,283334.9138738902
2119,159836.5079079485
2120,139208.07931698507
2121,173119.28095024114
2122,171901.24215941815
2123,205018.6386397371
2124,157465.54921953558
2125,154328.95034631365
2126,137273.63802870968
2127,198784.4194882648
2128,234684.26309856048
2129,215039.51092901378
2130,187045.43628459834
2131,218269.192211531
2132,214699.1746533798
2133,187696.58599768643
2134,117064.9422279881
2135,134439.60393281092
2136,161796.5327761809
2137,151490.87515402492
2138,112009.85178836733
2139,151291.9944107793
2140,118204.71462571406
2141,147820.53292854538
2142,118722.74575821523
2143,127340.23044236121
2144,288067.77674827806
2145,238364.6096808615
2146,258357.64419526618
2147,186956.1906160997
2148,222742.67476312447
2149,195106.98922070392
2150,263601.1538080971
2151,250239.0741764313
2152,282727.8828799168
2153,226745.7760124479
2154,292287.66316696594
2155,257046.02654074604
2156,132994.7789904144
2157,248856.36882912397
2158,202829.9031706407
2159,190532.10671433512
2160,184353.8699633254
2161,204142.0964276867
2162,182855.5875876146
2163,185124.48181619536
2164,183752.08188446687
2165,176630.90919871943
2166,167661.13208976306
2167,160733.55185953353
2168,116694.48836616887
2169,124660.30191408022
2170,107144.80686501652
2171,130424.60042025447
2172,126035.23025128478
2173,87038.16062681816
2174,129027.41136860239
2175,139636.75854232453
2176,149001.2791741811
2177,156286.8890174712
2178,172234.52097943705
2179,164490.01008611493
2180,183860.39373073072
2181,488625.71032833535
2182,138643.6834014212
2183,136876.84501142238
2184,54308.70447988456
2185,99649.3490035359
2186,83269.41316510068
2187,97194.88019954029
2188,104856.5478902715
2189,95262.66467137056
2190,119723.74074781699
2191,95751.40088791889
2192,99755.9960219865
2193,113739.63008904958
2194,190931.01071671804
2195,167829.2086228956
2196,172490.95234591444
2197,99084.13372285303
2198,153156.5170790801
2199,155947.6324884682
2200,171150.90826160775
2201,151369.2404335982
2202,157808.8599073845
2203,167395.37886631562
2204,163698.90421997293
2205,179711.94508305017
2206,111487.21385147702
2207,148882.9975513678
2208,135037.37051882362
2209,175453.82716190835
2210,171286.29532336132
2211,206732.69921288622
2212,153078.9487926138
2213,263221.13347914617
2214,325937.41914467304
2215,170111.30404145253
2216,210901.69113115262
2217,145091.27191594843
2218,266544.65185636334
2219,243291.81720039947
2220,256976.02896435402
2221,198486.19686512114
2222,225166.88633657008
2223,212756.93764770872
2224,215874.15693677013
2225,117739.5694446339
2226,209136.02649749734
2227,174704.47795469483
2228,221869.75006277283
2229,226398.08520418082
2230,346993.3800037179
2231,122730.79126634754
2232,140653.4888066992
2233,83365.42715709849
2234,134462.24089114188
2235,97322.45040060431
2236,155948.65024381835
2237,83453.6200946754
2238,118212.98006259046
2239,66999.38939798593
2240,143608.4342890418
2241,49134.20592484641
2242,107188.2537789798
2243,132655.55096089354
2244,134349.3397332361
2245,288165.2097070764
2246,274777.22879042145
2247,181124.90858541342
2248,160064.77416237234
2249,137136.8122948427
2250,192920.96838492528
2251,226827.29235698452
2252,204160.20063437038
2253,147018.70821661715
2254,151321.34498080087
2255,211593.08118482548
2256,306756.3400635844
2257,189516.50290174934
2258,235931.82617416774
2259,218214.2663582224
2260,256310.00891610113
2261,234652.42127509648
2262,247864.47310027014
2263,251726.62909084937
2264,179870.7573829989
2265,205906.2630047262
2266,209519.38462832329
2267,208036.04619090952
2268,201689.93007409578
2269,296497.9325583607
2270,195731.71220285667
2271,263302.8358260048
2272,274701.1900809228
2273,211828.80331868856
2274,284581.1248104733
2275,407431.1171385547
2276,280532.0748769711
2277,137671.78482050291
2278,169543.36890086267
2279,147188.60026316892
2280,160656.78287045954
2281,127628.92218391903
2282,186094.07575569133
2283,142763.06689045712
2284,140027.32740629674
2285,69447.84218688608
2286,97309.52741379777
2287,92642.41198354555
2288,73680.88927316129
2289,86378.35463778925
2290,62004.180473121225
2291,142731.34065830498
2292,150282.75437874632
2293,200028.54840365704
2294,192440.05324635032
2295,169084.99019257957
2296,129213.36092864102
2297,132888.45253394393
2298,80001.4286705546
2299,121002.50475578432
2300,165060.70146962279
2301,143683.58351009674
2302,128822.78775964506
2303,107963.62010352555
2304,118593.89260889805
2305,154920.90148794535
2306,154964.64937401973
2307,203237.7006371898
2308,214740.35734572334
2309,202590.10753003287
2310,187877.6047031851
2311,218908.58813247207
2312,178878.49488920707
2313,177645.41862586493
2314,181416.7453212581
2315,187748.0504011856
2316,275254.0104262461
2317,229565.84733396737
2318,239831.8159510063
2319,231157.15490020983
2320,276355.4950328977
2321,256248.02432506654
2322,293199.2865482133
2323,174451.8910723789
2324,165723.9156853643
2325,180698.23784877505
2326,184545.45453398913
2327,238179.08792378457
2328,272057.59150289476
2329,458758.85159901326
2330,512216.3222573651
2331,390253.8545999119
2332,428897.48278196005
2333,366783.76651611004
2334,485207.7065829856
2335,419785.9552707888
2336,485019.664675395
2337,176928.08469512346
2338,142788.93909209868
2339,340176.0709809392
2340,319000.3138246081
2341,435741.4361927826
2342,196958.95340853225
2343,238173.71096377535
2344,228668.3158682515
2345,170373.30208933796
2346,154632.8738592497
2347,226105.32700767193
2348,178772.5242580342
2349,204846.36078730147
2350,250001.11348469032
2351,164426.83174264053
2352,186934.08482616438
2353,267974.15781241923
2354,192322.84150911408
2355,149031.4260714749
2356,181244.54231807415
2357,180998.3470917666
2358,151433.0504133879
2359,118827.38273637762
2360,100174.09817907697
2361,97048.82576522001
2362,98941.9358551884
2363,186956.72035136019
2364,113425.47434895288
2365,124553.66156664409
2366,98471.63145431352
2367,112699.46440181375
2368,97590.48117380853
2369,122678.1363010612
2370,95344.68973493786
2371,106924.74916659368
2372,94799.90984088003
2373,157703.4920805528
2374,148873.24136774565
2375,119029.10057953803
2376,138431.1455912546
2377,135556.53438205464
2378,367024.17280777567
2379,405383.3877368226
2380,371536.21397106803
2381,260319.6480888464
2382,444228.87828716275
2383,268740.82358856744
2384,416462.3782425829
2385,355838.4009228954
2386,318127.60175678076
2387,311372.2195116103
2388,339310.9393950221
2389,277952.4670319612
2390,377478.480042305
2391,396597.58460147097
2392,312746.1582667524
2393,315877.37383108883
2394,343218.3639137647
2395,387427.93051273597
2396,297336.19756517943
2397,377487.1255155865
2398,389523.6989294694
2399,380564.01652534143
2400,447551.2226892026
2401,283244.06195428886
2402,275569.2729062877
2403,214364.24158426988
2404,299983.9611260079
2405,200508.15617395972
2406,200999.1735227292
2407,355894.78174604767
2408,308914.5074562306
2409,187379.76071671484
2410,183249.39727474772
2411,180216.81958689704
2412,185882.7135410502
2413,210746.36206326698
2414,226239.83633609352
2415,190978.0558969967
2416,181334.52091340188
2417,271686.5444595007
2418,189256.9048764152
2419,195207.25156408554
2420,195879.29699920956
2421,202851.35974713266
2422,204541.51992463975
2423,170177.0957824905
2424,199840.76271612587
2425,177469.90126545733
2426,180743.7756224558
2427,198478.84188902075
2428,267925.51023731125
2429,225967.61189793778
2430,199367.23271525878
2431,183762.32187735592
2432,203946.0529368152
2433,192361.21873080323
2434,220771.14504606844
2435,180417.0263443971
2436,178893.02937032297
2437,205456.50124057164
2438,198722.19635133527
2439,195156.88188547755
2440,243461.17563094496
2441,226340.1193000733
2442,318785.6332619649
2443,283868.34621872974
2444,290370.2462502804
2445,532202.2080898437
2446,420696.7388101547
2447,306469.5391468761
2448,271326.103277856
2449,319434.01181448693
2450,493748.5650826461
2451,319737.1719063439
2452,312725.887434499
2453,338371.67277743376
2454,261516.47339886127
2455,311446.7635596014
2456,368557.11999048817
2457,289780.435147684
2458,232945.73466779193
2459,225445.2133373718
2460,218009.45784900495
2461,405610.9312746362
2462,237860.93477891487
2463,261541.11839374562
2464,208371.34928836348
2465,204712.18917732767
2466,209678.427641616
2467,219873.46277498954
2468,193878.5175374178
2469,211514.77728467307
2470,149608.48810264375
2471,199080.3981617834
2472,148780.08737834287
2473,139902.65322489355
2474,176902.19801485183
2475,192402.67846426376
2476,179762.387012021
2477,189825.48080828896
2478,172672.00643389783
2479,217064.2972074429
2480,170031.06801020284
2481,141299.0944852138
2482,142041.16484828392
2483,128853.77059521258
2484,120377.13723999495
2485,95940.4885600369
2486,133137.20973079628
2487,111188.9847146069
2488,144714.77820268893
2489,150642.33317716556
2490,111544.22792909932
2491,96224.01126125336
2492,112219.29094017278
2493,138357.7138712514
2494,127391.39386410307
2495,121130.32197745214
2496,131670.52954845293
2497,125177.21545305263
2498,292416.2739006595
2499,278529.8964904386
2500,401002.67855410534
2501,315632.0803166688
2502,272361.5807282148
2503,262000.38899420458
2504,166880.55163403245
2505,209289.98089488328
2506,148783.913449064
2507,144862.89039726488
2508,144861.80536433903
2509,141367.4355159711
2510,177329.8834143983
2511,172256.6310523608
2512,163398.03432544612
2513,133825.36330311518
2514,197539.23039439414
2515,221408.70994374008
2516,254798.61606029636
2517,163927.08388453198
2518,210358.78842175886
2519,181067.57575203758
2520,192209.9573678359
2521,187452.85704583226
2522,389315.33314456965
2523,146735.94812601496
2524,182782.50375419657
2525,268685.0096536532
2526,167570.5774258488
2527,251649.8233421169
2528,164628.37069766212
2529,168890.21597364245
2530,136125.88597403571
2531,128855.66493255532
2532,129525.4769227827
2533,167891.8972221829
2534,136182.3012262015
2535,132998.8435096716
2536,127950.75943580063
2537,126033.05105747696
2538,156472.75246743736
2539,169398.48329664738
2540,183288.62695281664
2541,131082.54768365232
2542,103936.47082143414
2543,143767.97083250363
2544,194069.6436849417
2545,159263.07002953783
2546,165963.59247171017
2547,145215.65610636718
2548,127019.58056015745
2549,131477.40406862838
2550,153246.15050120978
2551,124053.63923517104
2552,132180.3965715887
2553,138247.42874598544
2554,126654.69492984387
2555,88942.69141014034
2556,93824.47665690404
2557,118116.7100524569
2558,160664.581712157
2559,137960.38437825287
2560,137459.8610823064
2561,164977.32744564442
2562,144061.68288853837
2563,140783.5104267605
2564,118571.92314083339
2565,131760.4062743328
2566,156960.7051281964
2567,108718.22737418312
2568,220620.21710057798
2569,110760.45563560555
2570,324187.6830454915
2571,137152.92721503286
2572,140612.39439376997
2573,140991.25290535248
2574,146015.5017904158
2575,147253.0662366808
2576,145799.64353705902
2577,160390.4489618164
2578,141293.5657178137
2579,161808.5241070271
2580,127097.46097649634
2581,148207.80540221365
2582,137238.43593254618
2583,143107.86418794707
2584,138078.30762954595
2585,146986.88781415677
2586,112642.58171702642
2587,130489.72998984798
2588,124484.89450256253
2589,132181.2199825623
2590,192663.6046401927
2591,160539.74232603435
2592,212612.62536445752
2593,136580.14855995472
2594,104455.48428497763
2595,106610.54640194791
2596,117021.42820005011
2597,77878.44377444155
2598,58179.329138540495
2599,82118.27982923525
2600,144969.85512502867
2601,156221.17453220097
2602,126004.39678467726
2603,94391.14548370648
2604,140293.3301716784
2605,161164.98944784023
2606,141459.23222978844
2607,152368.29310560337
2608,137496.83242555492
2609,182281.41855733877
2610,135539.72091229676
2611,98176.45520376318
2612,150468.77733762347
2613,109634.46615211642
2614,124140.53681364117
2615,192978.9498335999
2616,154386.1199411957
2617,270754.058546248
2618,213919.71350883498
2619,149564.3523797202
2620,88928.94382681932
2621,118177.56714312255
2622,113747.28065332513
2623,129317.94236121321
2624,83259.42979759371
2625,85797.08181399058
2626,69155.4101315022
2627,130051.29602214386
2628,146525.7191785332
2629,141318.23576169726
2630,140179.3958068682
2631,124745.86692999736
2632,131286.74869533326
2633,99420.91590542262
2634,112187.24305028196
2635,171644.40240876563
2636,91130.0687490322
2637,155408.49695262237
2638,124081.48166517152
2639,132474.1354930205
2640,171037.27412724885
